URI,URILabel,comURI,founded_by,founded_byLabel,CEO,CEOLabel,parent,parentLabel,subsidiary,subsidiaryLabel,owned_by,owned_byLabel,owner_of,owner_ofLabel,total_revenue
http://www.wikidata.org/entity/Q37156,IBM,https://www.ibm.com/,http://www.wikidata.org/entity/Q2960084,Charles Ranlett Flint,http://www.wikidata.org/entity/Q49971,Ginni Rometty,,,http://www.wikidata.org/entity/Q890447,Internet Security Systems,,,,,79590000000.0
http://www.wikidata.org/entity/Q37156,IBM,https://www.ibm.com/uk-en,http://www.wikidata.org/entity/Q2960084,Charles Ranlett Flint,http://www.wikidata.org/entity/Q49971,Ginni Rometty,,,http://www.wikidata.org/entity/Q890447,Internet Security Systems,,,,,79590000000.0
http://www.wikidata.org/entity/Q37156,IBM,https://www.ibm.com/us-en/,http://www.wikidata.org/entity/Q2960084,Charles Ranlett Flint,http://www.wikidata.org/entity/Q49971,Ginni Rometty,,,http://www.wikidata.org/entity/Q890447,Internet Security Systems,,,,,79590000000.0
http://www.wikidata.org/entity/Q37156,IBM,https://www.ibm.com/,http://www.wikidata.org/entity/Q2960084,Charles Ranlett Flint,http://www.wikidata.org/entity/Q49971,Ginni Rometty,,,http://www.wikidata.org/entity/Q909169,Lotus Software,,,,,79590000000.0
http://www.wikidata.org/entity/Q37156,IBM,https://www.ibm.com/uk-en,http://www.wikidata.org/entity/Q2960084,Charles Ranlett Flint,http://www.wikidata.org/entity/Q49971,Ginni Rometty,,,http://www.wikidata.org/entity/Q909169,Lotus Software,,,,,79590000000.0
http://www.wikidata.org/entity/Q37156,IBM,https://www.ibm.com/us-en/,http://www.wikidata.org/entity/Q2960084,Charles Ranlett Flint,http://www.wikidata.org/entity/Q49971,Ginni Rometty,,,http://www.wikidata.org/entity/Q909169,Lotus Software,,,,,79590000000.0
http://www.wikidata.org/entity/Q37156,IBM,https://www.ibm.com/,http://www.wikidata.org/entity/Q2960084,Charles Ranlett Flint,http://www.wikidata.org/entity/Q49971,Ginni Rometty,,,http://www.wikidata.org/entity/Q1493633,Rational Software,,,,,79590000000.0
http://www.wikidata.org/entity/Q37156,IBM,https://www.ibm.com/uk-en,http://www.wikidata.org/entity/Q2960084,Charles Ranlett Flint,http://www.wikidata.org/entity/Q49971,Ginni Rometty,,,http://www.wikidata.org/entity/Q1493633,Rational Software,,,,,79590000000.0
http://www.wikidata.org/entity/Q37156,IBM,https://www.ibm.com/us-en/,http://www.wikidata.org/entity/Q2960084,Charles Ranlett Flint,http://www.wikidata.org/entity/Q49971,Ginni Rometty,,,http://www.wikidata.org/entity/Q1493633,Rational Software,,,,,79590000000.0
http://www.wikidata.org/entity/Q37156,IBM,https://www.ibm.com/,http://www.wikidata.org/entity/Q2960084,Charles Ranlett Flint,http://www.wikidata.org/entity/Q49971,Ginni Rometty,,,http://www.wikidata.org/entity/Q1653092,IBM Canada,,,,,79590000000.0
http://www.wikidata.org/entity/Q37156,IBM,https://www.ibm.com/uk-en,http://www.wikidata.org/entity/Q2960084,Charles Ranlett Flint,http://www.wikidata.org/entity/Q49971,Ginni Rometty,,,http://www.wikidata.org/entity/Q1653092,IBM Canada,,,,,79590000000.0
http://www.wikidata.org/entity/Q37156,IBM,https://www.ibm.com/us-en/,http://www.wikidata.org/entity/Q2960084,Charles Ranlett Flint,http://www.wikidata.org/entity/Q49971,Ginni Rometty,,,http://www.wikidata.org/entity/Q1653092,IBM Canada,,,,,79590000000.0
http://www.wikidata.org/entity/Q37156,IBM,https://www.ibm.com/,http://www.wikidata.org/entity/Q2960084,Charles Ranlett Flint,http://www.wikidata.org/entity/Q49971,Ginni Rometty,,,http://www.wikidata.org/entity/Q3146518,IBM Research,,,,,79590000000.0
http://www.wikidata.org/entity/Q37156,IBM,https://www.ibm.com/uk-en,http://www.wikidata.org/entity/Q2960084,Charles Ranlett Flint,http://www.wikidata.org/entity/Q49971,Ginni Rometty,,,http://www.wikidata.org/entity/Q3146518,IBM Research,,,,,79590000000.0
http://www.wikidata.org/entity/Q37156,IBM,https://www.ibm.com/us-en/,http://www.wikidata.org/entity/Q2960084,Charles Ranlett Flint,http://www.wikidata.org/entity/Q49971,Ginni Rometty,,,http://www.wikidata.org/entity/Q3146518,IBM Research,,,,,79590000000.0
http://www.wikidata.org/entity/Q37156,IBM,https://www.ibm.com/,http://www.wikidata.org/entity/Q2960084,Charles Ranlett Flint,http://www.wikidata.org/entity/Q49971,Ginni Rometty,,,http://www.wikidata.org/entity/Q5968851,IBM India Private Limited,,,,,79590000000.0
http://www.wikidata.org/entity/Q37156,IBM,https://www.ibm.com/uk-en,http://www.wikidata.org/entity/Q2960084,Charles Ranlett Flint,http://www.wikidata.org/entity/Q49971,Ginni Rometty,,,http://www.wikidata.org/entity/Q5968851,IBM India Private Limited,,,,,79590000000.0
http://www.wikidata.org/entity/Q37156,IBM,https://www.ibm.com/us-en/,http://www.wikidata.org/entity/Q2960084,Charles Ranlett Flint,http://www.wikidata.org/entity/Q49971,Ginni Rometty,,,http://www.wikidata.org/entity/Q5968851,IBM India Private Limited,,,,,79590000000.0
http://www.wikidata.org/entity/Q37156,IBM,https://www.ibm.com/,http://www.wikidata.org/entity/Q2960084,Charles Ranlett Flint,http://www.wikidata.org/entity/Q49971,Ginni Rometty,,,http://www.wikidata.org/entity/Q7553838,SoftLayer,,,,,79590000000.0
http://www.wikidata.org/entity/Q37156,IBM,https://www.ibm.com/uk-en,http://www.wikidata.org/entity/Q2960084,Charles Ranlett Flint,http://www.wikidata.org/entity/Q49971,Ginni Rometty,,,http://www.wikidata.org/entity/Q7553838,SoftLayer,,,,,79590000000.0
http://www.wikidata.org/entity/Q37156,IBM,https://www.ibm.com/us-en/,http://www.wikidata.org/entity/Q2960084,Charles Ranlett Flint,http://www.wikidata.org/entity/Q49971,Ginni Rometty,,,http://www.wikidata.org/entity/Q7553838,SoftLayer,,,,,79590000000.0
http://www.wikidata.org/entity/Q37156,IBM,https://www.ibm.com/,http://www.wikidata.org/entity/Q2960084,Charles Ranlett Flint,http://www.wikidata.org/entity/Q49971,Ginni Rometty,,,http://www.wikidata.org/entity/Q12195302,Object Technology International,,,,,79590000000.0
http://www.wikidata.org/entity/Q37156,IBM,https://www.ibm.com/uk-en,http://www.wikidata.org/entity/Q2960084,Charles Ranlett Flint,http://www.wikidata.org/entity/Q49971,Ginni Rometty,,,http://www.wikidata.org/entity/Q12195302,Object Technology International,,,,,79590000000.0
http://www.wikidata.org/entity/Q37156,IBM,https://www.ibm.com/us-en/,http://www.wikidata.org/entity/Q2960084,Charles Ranlett Flint,http://www.wikidata.org/entity/Q49971,Ginni Rometty,,,http://www.wikidata.org/entity/Q12195302,Object Technology International,,,,,79590000000.0
http://www.wikidata.org/entity/Q37156,IBM,https://www.ibm.com/,http://www.wikidata.org/entity/Q2960084,Charles Ranlett Flint,http://www.wikidata.org/entity/Q49971,Ginni Rometty,,,http://www.wikidata.org/entity/Q16323757,IBM Denmark,,,,,79590000000.0
http://www.wikidata.org/entity/Q37156,IBM,https://www.ibm.com/uk-en,http://www.wikidata.org/entity/Q2960084,Charles Ranlett Flint,http://www.wikidata.org/entity/Q49971,Ginni Rometty,,,http://www.wikidata.org/entity/Q16323757,IBM Denmark,,,,,79590000000.0
http://www.wikidata.org/entity/Q37156,IBM,https://www.ibm.com/us-en/,http://www.wikidata.org/entity/Q2960084,Charles Ranlett Flint,http://www.wikidata.org/entity/Q49971,Ginni Rometty,,,http://www.wikidata.org/entity/Q16323757,IBM Denmark,,,,,79590000000.0
http://www.wikidata.org/entity/Q37156,IBM,https://www.ibm.com/,http://www.wikidata.org/entity/Q2960084,Charles Ranlett Flint,http://www.wikidata.org/entity/Q49971,Ginni Rometty,,,http://www.wikidata.org/entity/Q18378690,IBM Bluemix,,,,,79590000000.0
http://www.wikidata.org/entity/Q37156,IBM,https://www.ibm.com/uk-en,http://www.wikidata.org/entity/Q2960084,Charles Ranlett Flint,http://www.wikidata.org/entity/Q49971,Ginni Rometty,,,http://www.wikidata.org/entity/Q18378690,IBM Bluemix,,,,,79590000000.0
http://www.wikidata.org/entity/Q37156,IBM,https://www.ibm.com/us-en/,http://www.wikidata.org/entity/Q2960084,Charles Ranlett Flint,http://www.wikidata.org/entity/Q49971,Ginni Rometty,,,http://www.wikidata.org/entity/Q18378690,IBM Bluemix,,,,,79590000000.0
http://www.wikidata.org/entity/Q37156,IBM,https://www.ibm.com/,http://www.wikidata.org/entity/Q2960084,Charles Ranlett Flint,http://www.wikidata.org/entity/Q49971,Ginni Rometty,,,http://www.wikidata.org/entity/Q24904684,The Weather Company,,,,,79590000000.0
http://www.wikidata.org/entity/Q37156,IBM,https://www.ibm.com/uk-en,http://www.wikidata.org/entity/Q2960084,Charles Ranlett Flint,http://www.wikidata.org/entity/Q49971,Ginni Rometty,,,http://www.wikidata.org/entity/Q24904684,The Weather Company,,,,,79590000000.0
http://www.wikidata.org/entity/Q37156,IBM,https://www.ibm.com/us-en/,http://www.wikidata.org/entity/Q2960084,Charles Ranlett Flint,http://www.wikidata.org/entity/Q49971,Ginni Rometty,,,http://www.wikidata.org/entity/Q24904684,The Weather Company,,,,,79590000000.0
http://www.wikidata.org/entity/Q37156,IBM,https://www.ibm.com/,http://www.wikidata.org/entity/Q2960084,Charles Ranlett Flint,http://www.wikidata.org/entity/Q49971,Ginni Rometty,,,http://www.wikidata.org/entity/Q28974610,Compagnie IBM France,,,,,79590000000.0
http://www.wikidata.org/entity/Q37156,IBM,https://www.ibm.com/uk-en,http://www.wikidata.org/entity/Q2960084,Charles Ranlett Flint,http://www.wikidata.org/entity/Q49971,Ginni Rometty,,,http://www.wikidata.org/entity/Q28974610,Compagnie IBM France,,,,,79590000000.0
http://www.wikidata.org/entity/Q37156,IBM,https://www.ibm.com/us-en/,http://www.wikidata.org/entity/Q2960084,Charles Ranlett Flint,http://www.wikidata.org/entity/Q49971,Ginni Rometty,,,http://www.wikidata.org/entity/Q28974610,Compagnie IBM France,,,,,79590000000.0
http://www.wikidata.org/entity/Q37156,IBM,https://www.ibm.com/,http://www.wikidata.org/entity/Q2960084,Charles Ranlett Flint,http://www.wikidata.org/entity/Q49971,Ginni Rometty,,,http://www.wikidata.org/entity/Q28974613,Companhia IBM Portuguesa,,,,,79590000000.0
http://www.wikidata.org/entity/Q37156,IBM,https://www.ibm.com/uk-en,http://www.wikidata.org/entity/Q2960084,Charles Ranlett Flint,http://www.wikidata.org/entity/Q49971,Ginni Rometty,,,http://www.wikidata.org/entity/Q28974613,Companhia IBM Portuguesa,,,,,79590000000.0
http://www.wikidata.org/entity/Q37156,IBM,https://www.ibm.com/us-en/,http://www.wikidata.org/entity/Q2960084,Charles Ranlett Flint,http://www.wikidata.org/entity/Q49971,Ginni Rometty,,,http://www.wikidata.org/entity/Q28974613,Companhia IBM Portuguesa,,,,,79590000000.0
http://www.wikidata.org/entity/Q37156,IBM,https://www.ibm.com/,http://www.wikidata.org/entity/Q2960084,Charles Ranlett Flint,http://www.wikidata.org/entity/Q49971,Ginni Rometty,,,http://www.wikidata.org/entity/Q29906663,IBM Nederland,,,,,79590000000.0
http://www.wikidata.org/entity/Q37156,IBM,https://www.ibm.com/uk-en,http://www.wikidata.org/entity/Q2960084,Charles Ranlett Flint,http://www.wikidata.org/entity/Q49971,Ginni Rometty,,,http://www.wikidata.org/entity/Q29906663,IBM Nederland,,,,,79590000000.0
http://www.wikidata.org/entity/Q37156,IBM,https://www.ibm.com/us-en/,http://www.wikidata.org/entity/Q2960084,Charles Ranlett Flint,http://www.wikidata.org/entity/Q49971,Ginni Rometty,,,http://www.wikidata.org/entity/Q29906663,IBM Nederland,,,,,79590000000.0
http://www.wikidata.org/entity/Q37156,IBM,https://www.ibm.com/,http://www.wikidata.org/entity/Q2960084,Charles Ranlett Flint,http://www.wikidata.org/entity/Q49971,Ginni Rometty,,,http://www.wikidata.org/entity/Q30338814,IBM Deutschland,,,,,79590000000.0
http://www.wikidata.org/entity/Q37156,IBM,https://www.ibm.com/uk-en,http://www.wikidata.org/entity/Q2960084,Charles Ranlett Flint,http://www.wikidata.org/entity/Q49971,Ginni Rometty,,,http://www.wikidata.org/entity/Q30338814,IBM Deutschland,,,,,79590000000.0
http://www.wikidata.org/entity/Q37156,IBM,https://www.ibm.com/us-en/,http://www.wikidata.org/entity/Q2960084,Charles Ranlett Flint,http://www.wikidata.org/entity/Q49971,Ginni Rometty,,,http://www.wikidata.org/entity/Q30338814,IBM Deutschland,,,,,79590000000.0
http://www.wikidata.org/entity/Q37156,IBM,https://www.ibm.com/,http://www.wikidata.org/entity/Q2960084,Charles Ranlett Flint,http://www.wikidata.org/entity/Q49971,Ginni Rometty,,,http://www.wikidata.org/entity/Q30338816,IBM Egypt Business Support Services,,,,,79590000000.0
http://www.wikidata.org/entity/Q37156,IBM,https://www.ibm.com/uk-en,http://www.wikidata.org/entity/Q2960084,Charles Ranlett Flint,http://www.wikidata.org/entity/Q49971,Ginni Rometty,,,http://www.wikidata.org/entity/Q30338816,IBM Egypt Business Support Services,,,,,79590000000.0
http://www.wikidata.org/entity/Q37156,IBM,https://www.ibm.com/us-en/,http://www.wikidata.org/entity/Q2960084,Charles Ranlett Flint,http://www.wikidata.org/entity/Q49971,Ginni Rometty,,,http://www.wikidata.org/entity/Q30338816,IBM Egypt Business Support Services,,,,,79590000000.0
http://www.wikidata.org/entity/Q37156,IBM,https://www.ibm.com/,http://www.wikidata.org/entity/Q2960084,Charles Ranlett Flint,http://www.wikidata.org/entity/Q49971,Ginni Rometty,,,http://www.wikidata.org/entity/Q41567073,IBM Česká republika,,,,,79590000000.0
http://www.wikidata.org/entity/Q37156,IBM,https://www.ibm.com/uk-en,http://www.wikidata.org/entity/Q2960084,Charles Ranlett Flint,http://www.wikidata.org/entity/Q49971,Ginni Rometty,,,http://www.wikidata.org/entity/Q41567073,IBM Česká republika,,,,,79590000000.0
http://www.wikidata.org/entity/Q37156,IBM,https://www.ibm.com/us-en/,http://www.wikidata.org/entity/Q2960084,Charles Ranlett Flint,http://www.wikidata.org/entity/Q49971,Ginni Rometty,,,http://www.wikidata.org/entity/Q41567073,IBM Česká republika,,,,,79590000000.0
http://www.wikidata.org/entity/Q16996524,Idaho Central Credit Union,http://www.iccu.com/,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q1662481,IHS Markit,http://www.ihs.com,,,,,,,http://www.wikidata.org/entity/Q5025413,Cambridge Energy Research Associates,,,,,
http://www.wikidata.org/entity/Q1662481,IHS Markit,http://www.ihs.com,,,,,,,http://www.wikidata.org/entity/Q17054417,GlobalSpec,,,,,
http://www.wikidata.org/entity/Q1662481,IHS Markit,http://www.ihs.com,,,,,,,http://www.wikidata.org/entity/Q29122980,IHS (Australia),,,,,
http://www.wikidata.org/entity/Q2068984,Illumina,http://www.illumina.com/,,,,,,,http://www.wikidata.org/entity/Q30253440,Advanced Liquid Logic,,,,,
http://www.wikidata.org/entity/Q16996986,Innovative Interfaces,http://www.iii.com/,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q1318848,Intuit,https://www.intuit.com/,http://www.wikidata.org/entity/Q7436159,Scott Cook,,,,,,,,,,,
http://www.wikidata.org/entity/Q1318848,Intuit,https://www.intuit.com/,http://www.wikidata.org/entity/Q7793309,Thomas Proulx,,,,,,,,,,,
http://www.wikidata.org/entity/Q2743863,Intuitive Surgical,http://www.intuitivesurgical.com/,,,,,,,http://www.wikidata.org/entity/Q50038612,Intuitive Surgical (Switzerland),,,,,
http://www.wikidata.org/entity/Q305473,IQVIA,https://www.iqvia.com/,,,,,,,http://www.wikidata.org/entity/Q30274392,QuintilesIMS (United Kingdom),,,,,
http://www.wikidata.org/entity/Q192314,JPMorgan Chase,http://www.jpmorganchase.com/,http://www.wikidata.org/entity/Q54168,J. P. Morgan,http://www.wikidata.org/entity/Q922169,Jamie Dimon,,,http://www.wikidata.org/entity/Q524629,Chase Bank,,,,,95668000000.0
http://www.wikidata.org/entity/Q192314,JPMorgan Chase,http://www.jpmorganchase.com/,http://www.wikidata.org/entity/Q54168,J. P. Morgan,http://www.wikidata.org/entity/Q922169,Jamie Dimon,,,http://www.wikidata.org/entity/Q2633403,J.P. Morgan & Co.,,,,,95668000000.0
http://www.wikidata.org/entity/Q1049080,Juniper Networks,http://www.juniper.net/company,http://www.wikidata.org/entity/Q7237441,Pradeep Sindhu,http://www.wikidata.org/entity/Q31099193,Rami Rahim,,,,,,,,,
http://www.wikidata.org/entity/Q30281289,Karyopharm Therapeutics (United States),http://karyopharm.com/,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q1538585,Kelly Services,http://www.kellyservices.com,http://www.wikidata.org/entity/Q16889002,William Russell Kelly,,,,,,,,,,,
http://www.wikidata.org/entity/Q6398722,Kforce,https://www.kforce.com/,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q16858667,Kratos Defense & Security Solutions,http://www.kratosdefense.com,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q65053147,L3Harris Technologies,https://www.l3harris.com,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6466630,LabCorp,http://www.labcorp.com/,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q502132,Leidos,http://www.leidos.com,http://www.wikidata.org/entity/Q6255081,John Robert Beyster,http://www.wikidata.org/entity/Q911264,John P. Jumper,,,,,,,,,
http://www.wikidata.org/entity/Q6545544,Lifetouch,http://lifetouch.com,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q344935,LiveRamp,http://www.acxiom.com/,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6458989,LLamasoft,http://www.llamasoft.com,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q7240,Lockheed Martin,https://www.lockheedmartin.com/,,,http://www.wikidata.org/entity/Q4953889,Marillyn Hewson,,,http://www.wikidata.org/entity/Q1670373,Lockheed Martin Canada,,,,,
http://www.wikidata.org/entity/Q7240,Lockheed Martin,https://www.lockheedmartin.com/,,,http://www.wikidata.org/entity/Q4953889,Marillyn Hewson,,,http://www.wikidata.org/entity/Q28974595,Lockheed Martin (Australia),,,,,
http://www.wikidata.org/entity/Q7240,Lockheed Martin,https://www.lockheedmartin.com/,,,http://www.wikidata.org/entity/Q4953889,Marillyn Hewson,,,http://www.wikidata.org/entity/Q30290331,Lockheed Martin (United Kingdom),,,,,
http://www.wikidata.org/entity/Q29000226,Lundbeck (United States),http://www.lundbeck.com/us,,,,,http://www.wikidata.org/entity/Q902171,Lundbeck,,,,,,,
http://www.wikidata.org/entity/Q17077936,Lyft,https://www.lyft.com/,http://www.wikidata.org/entity/Q6265329,John Zimmer,http://www.wikidata.org/entity/Q16731590,Logan Green,,,,,,,,,700000000.0
http://www.wikidata.org/entity/Q17077936,Lyft,https://www.lyft.com/,http://www.wikidata.org/entity/Q16731590,Logan Green,http://www.wikidata.org/entity/Q16731590,Logan Green,,,,,,,,,700000000.0
http://www.wikidata.org/entity/Q22906632,Machine Zone,http://mz.com,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q22906632,Machine Zone,http://www.mz.com,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6735673,Mailchimp,https://mailchimp.com/,http://www.wikidata.org/entity/Q16256347,Ben Chestnut,http://www.wikidata.org/entity/Q16256347,Ben Chestnut,,,,,,,,,
http://www.wikidata.org/entity/Q6746136,ManTech International,http://www.mantech.com/,,,,,,,http://www.wikidata.org/entity/Q30253666,Allied Technology,,,,,
http://www.wikidata.org/entity/Q6766381,MarkLogic,http://www.marklogic.com/,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6774785,"Martin's Famous Pastry Shoppe, Inc.",http://www.potatorolls.com,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q1518683,MathWorks,http://www.mathworks.de/,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q48791239,Maxar Technologies,,,,,,,,http://www.wikidata.org/entity/Q571107,SSL,,,,,
http://www.wikidata.org/entity/Q48791239,Maxar Technologies,,,,,,,,http://www.wikidata.org/entity/Q781665,MDA Space Missions,,,,,
http://www.wikidata.org/entity/Q48791239,Maxar Technologies,,,,,,,,http://www.wikidata.org/entity/Q1224697,DigitalGlobe,,,,,
http://www.wikidata.org/entity/Q50562366,Mellanox Technologies (United States),http://www.mellanox.com/,,,,,http://www.wikidata.org/entity/Q6813052,Mellanox Technologies,,,,,,,
http://www.wikidata.org/entity/Q1153205,Mentor Graphics,http://www.mentor.com/,http://www.wikidata.org/entity/Q7815113,Tom Bruggere,,,http://www.wikidata.org/entity/Q81230,Siemens,http://www.wikidata.org/entity/Q30338115,Mentor Graphics (Hungary),,,,,
http://www.wikidata.org/entity/Q64141987,Micron Corporation (United States),http://www.microntn.com/,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q2283,Microsoft,https://www.microsoft.com/,http://www.wikidata.org/entity/Q5284,Bill Gates,http://www.wikidata.org/entity/Q7426870,Satya Nadella,,,http://www.wikidata.org/entity/Q73801,Xbox Game Studios,,,,,125843000000.0
http://www.wikidata.org/entity/Q2283,Microsoft,https://www.microsoft.com/,http://www.wikidata.org/entity/Q162005,Paul G. Allen,http://www.wikidata.org/entity/Q7426870,Satya Nadella,,,http://www.wikidata.org/entity/Q73801,Xbox Game Studios,,,,,125843000000.0
http://www.wikidata.org/entity/Q2283,Microsoft,https://www.microsoft.com/,http://www.wikidata.org/entity/Q5284,Bill Gates,http://www.wikidata.org/entity/Q7426870,Satya Nadella,,,http://www.wikidata.org/entity/Q130729,Turn 10 Studios,,,,,125843000000.0
http://www.wikidata.org/entity/Q2283,Microsoft,https://www.microsoft.com/,http://www.wikidata.org/entity/Q162005,Paul G. Allen,http://www.wikidata.org/entity/Q7426870,Satya Nadella,,,http://www.wikidata.org/entity/Q130729,Turn 10 Studios,,,,,125843000000.0
http://www.wikidata.org/entity/Q2283,Microsoft,https://www.microsoft.com/,http://www.wikidata.org/entity/Q5284,Bill Gates,http://www.wikidata.org/entity/Q7426870,Satya Nadella,,,http://www.wikidata.org/entity/Q213660,LinkedIn,,,,,125843000000.0
http://www.wikidata.org/entity/Q2283,Microsoft,https://www.microsoft.com/,http://www.wikidata.org/entity/Q162005,Paul G. Allen,http://www.wikidata.org/entity/Q7426870,Satya Nadella,,,http://www.wikidata.org/entity/Q213660,LinkedIn,,,,,125843000000.0
http://www.wikidata.org/entity/Q2283,Microsoft,https://www.microsoft.com/,http://www.wikidata.org/entity/Q5284,Bill Gates,http://www.wikidata.org/entity/Q7426870,Satya Nadella,,,http://www.wikidata.org/entity/Q224599,Powerset,,,,,125843000000.0
http://www.wikidata.org/entity/Q2283,Microsoft,https://www.microsoft.com/,http://www.wikidata.org/entity/Q162005,Paul G. Allen,http://www.wikidata.org/entity/Q7426870,Satya Nadella,,,http://www.wikidata.org/entity/Q224599,Powerset,,,,,125843000000.0
http://www.wikidata.org/entity/Q2283,Microsoft,https://www.microsoft.com/,http://www.wikidata.org/entity/Q5284,Bill Gates,http://www.wikidata.org/entity/Q7426870,Satya Nadella,,,http://www.wikidata.org/entity/Q246125,Skype Technologies,,,,,125843000000.0
http://www.wikidata.org/entity/Q2283,Microsoft,https://www.microsoft.com/,http://www.wikidata.org/entity/Q162005,Paul G. Allen,http://www.wikidata.org/entity/Q7426870,Satya Nadella,,,http://www.wikidata.org/entity/Q246125,Skype Technologies,,,,,125843000000.0
http://www.wikidata.org/entity/Q2283,Microsoft,https://www.microsoft.com/,http://www.wikidata.org/entity/Q5284,Bill Gates,http://www.wikidata.org/entity/Q7426870,Satya Nadella,,,http://www.wikidata.org/entity/Q296372,aQuantive,,,,,125843000000.0
http://www.wikidata.org/entity/Q2283,Microsoft,https://www.microsoft.com/,http://www.wikidata.org/entity/Q162005,Paul G. Allen,http://www.wikidata.org/entity/Q7426870,Satya Nadella,,,http://www.wikidata.org/entity/Q296372,aQuantive,,,,,125843000000.0
http://www.wikidata.org/entity/Q2283,Microsoft,https://www.microsoft.com/,http://www.wikidata.org/entity/Q5284,Bill Gates,http://www.wikidata.org/entity/Q7426870,Satya Nadella,,,http://www.wikidata.org/entity/Q308913,Ensemble Studios,,,,,125843000000.0
http://www.wikidata.org/entity/Q2283,Microsoft,https://www.microsoft.com/,http://www.wikidata.org/entity/Q162005,Paul G. Allen,http://www.wikidata.org/entity/Q7426870,Satya Nadella,,,http://www.wikidata.org/entity/Q308913,Ensemble Studios,,,,,125843000000.0
http://www.wikidata.org/entity/Q2283,Microsoft,https://www.microsoft.com/,http://www.wikidata.org/entity/Q5284,Bill Gates,http://www.wikidata.org/entity/Q7426870,Satya Nadella,,,http://www.wikidata.org/entity/Q572502,Fast Search & Transfer,,,,,125843000000.0
http://www.wikidata.org/entity/Q2283,Microsoft,https://www.microsoft.com/,http://www.wikidata.org/entity/Q162005,Paul G. Allen,http://www.wikidata.org/entity/Q7426870,Satya Nadella,,,http://www.wikidata.org/entity/Q572502,Fast Search & Transfer,,,,,125843000000.0
http://www.wikidata.org/entity/Q2283,Microsoft,https://www.microsoft.com/,http://www.wikidata.org/entity/Q5284,Bill Gates,http://www.wikidata.org/entity/Q7426870,Satya Nadella,,,http://www.wikidata.org/entity/Q642707,Rare Ltd.,,,,,125843000000.0
http://www.wikidata.org/entity/Q2283,Microsoft,https://www.microsoft.com/,http://www.wikidata.org/entity/Q162005,Paul G. Allen,http://www.wikidata.org/entity/Q7426870,Satya Nadella,,,http://www.wikidata.org/entity/Q642707,Rare Ltd.,,,,,125843000000.0
http://www.wikidata.org/entity/Q2283,Microsoft,https://www.microsoft.com/,http://www.wikidata.org/entity/Q5284,Bill Gates,http://www.wikidata.org/entity/Q7426870,Satya Nadella,,,http://www.wikidata.org/entity/Q649655,Sysinternals,,,,,125843000000.0
http://www.wikidata.org/entity/Q2283,Microsoft,https://www.microsoft.com/,http://www.wikidata.org/entity/Q162005,Paul G. Allen,http://www.wikidata.org/entity/Q7426870,Satya Nadella,,,http://www.wikidata.org/entity/Q649655,Sysinternals,,,,,125843000000.0
http://www.wikidata.org/entity/Q2283,Microsoft,https://www.microsoft.com/,http://www.wikidata.org/entity/Q5284,Bill Gates,http://www.wikidata.org/entity/Q7426870,Satya Nadella,,,http://www.wikidata.org/entity/Q765389,Lionhead Studios,,,,,125843000000.0
http://www.wikidata.org/entity/Q2283,Microsoft,https://www.microsoft.com/,http://www.wikidata.org/entity/Q162005,Paul G. Allen,http://www.wikidata.org/entity/Q7426870,Satya Nadella,,,http://www.wikidata.org/entity/Q765389,Lionhead Studios,,,,,125843000000.0
http://www.wikidata.org/entity/Q2283,Microsoft,https://www.microsoft.com/,http://www.wikidata.org/entity/Q5284,Bill Gates,http://www.wikidata.org/entity/Q7426870,Satya Nadella,,,http://www.wikidata.org/entity/Q835847,Digital Anvil,,,,,125843000000.0
http://www.wikidata.org/entity/Q2283,Microsoft,https://www.microsoft.com/,http://www.wikidata.org/entity/Q162005,Paul G. Allen,http://www.wikidata.org/entity/Q7426870,Satya Nadella,,,http://www.wikidata.org/entity/Q835847,Digital Anvil,,,,,125843000000.0
http://www.wikidata.org/entity/Q2283,Microsoft,https://www.microsoft.com/,http://www.wikidata.org/entity/Q5284,Bill Gates,http://www.wikidata.org/entity/Q7426870,Satya Nadella,,,http://www.wikidata.org/entity/Q1688786,Microsoft Store,,,,,125843000000.0
http://www.wikidata.org/entity/Q2283,Microsoft,https://www.microsoft.com/,http://www.wikidata.org/entity/Q162005,Paul G. Allen,http://www.wikidata.org/entity/Q7426870,Satya Nadella,,,http://www.wikidata.org/entity/Q1688786,Microsoft Store,,,,,125843000000.0
